,any_nodule,nodule_count,any_micronodule,benign_nodule,atelectasis,pleur_thick_eff,adenopathy,chest_wall_abn,consolidation,emphysema,cardio_abn,opac_fibr,nod6_not_susp,other_above,other_below,other_minor,any_right_upper,any_right_mid,any_right_lower,any_left_upper,any_lingula,any_left_lower,any_upper,any_lower,any_spiculation,any_smooth,any_poor_def,any_margin_unab,any_soft_tissue,any_GG,any_mixed,any_fluid,any_fat,any_other_att,any_unable_att,susp_change_att,any_growth,any_new_nodule,any_new_nodule_4_7mm,adenop_consol
-3.9305415298644344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.6805415298644344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.4305415298644344,0.13577307177160639,0.15566353122933377,0.0,-0.056940651672414445,0.0,0.0,0.0,0.0,0.0,0.5100716001482286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23652609098466382,0.0,0.2003408100656988,0.0,0.0,0.0,0.0,0.004817702956229554,0.0,0.0,0.0,0.0,0.0,0.0,1.545908143380195,0.0,0.0,0.0
-0.18054152986443436,0.06378117531935007,-0.032594924342504585,-0.04857832015666509,-0.34108633267946664,0.0,-0.10415543837614272,0.0,0.0,0.14691364715266914,0.7436162842988193,-0.12574595065446217,0.15805932113590848,0.0,0.0,-0.2698786701715174,-0.23619420367906416,0.22473290506429208,-0.01965607172989451,0.0,0.4448947445752561,-0.035978635612664484,0.005450807256292888,0.0,0.0,0.49620056943374313,-0.4056580162809073,0.0,0.6455315553052356,0.6021832193963871,0.6524028466181476,0.5364199020296846,0.0,0.0,0.990042368335476,-0.6491519897023348,0.39880671198457307,1.8344341789881902,0.49956735386697515,-0.5175251279993466,0.48249395732276174
1.0694584701355656,0.053619278853333605,-0.10447738034453695,-0.05137928263152702,-0.36628359635304725,0.1987005585555183,-0.16440301134914603,0.0,0.406521693750283,0.31119239504512014,0.7658618364701737,-0.18335118802002137,0.17822756739291964,-0.05743743735204236,0.0013925989383268226,-0.3759686694155023,-0.2561256282192739,0.4269415405675384,-0.009326169292579864,0.22598609343400317,0.6368806063159334,-0.09754404651791702,0.2533718975229205,-0.18060638724482458,-0.21967649989239718,0.48671587759020185,-0.43796373277129336,-0.0360920673765714,0.8415184708206127,0.6993543562514828,0.7310180656516633,0.6365872975280975,1.4263872585257258,1.9043583337580718,1.091582442037122,-0.9443007867173443,0.4794083302241021,1.8555823259129824,0.7016676022039876,-0.7998966793577518,0.5012313307700546
